event_time,company_id,user_id,event_type,plan_tier,seats_used
2025-01-28T19:48:00,ACC_0050,USR_0050_002,feature_y_used,pro,34
2025-01-28T16:31:00,ACC_0050,USR_0050_021,feature_x_used,trial,19
2025-01-28T21:24:00,ACC_0050,USR_0050_018,feature_x_used,starter,16
2025-01-29T22:02:00,ACC_0050,USR_0050_014,seat_added,trial,6
2025-01-29T17:19:00,ACC_0050,USR_0050_013,login,starter,87
2025-01-29T09:11:00,ACC_0050,USR_0050_016,feature_x_used,trial,35
2025-01-29T10:14:00,ACC_0050,USR_0050_007,login,enterprise,16
2025-01-31T03:40:00,ACC_0050,USR_0050_011,login,trial,64
2025-01-31T23:08:00,ACC_0050,USR_0050_016,feature_y_used,pro,54
2025-01-31T21:45:00,ACC_0050,USR_0050_022,seat_added,trial,60
2025-01-31T07:54:00,ACC_0050,USR_0050_023,login,trial,45
2025-01-31T03:01:00,ACC_0050,USR_0050_007,login,starter,73
2025-02-01T12:54:00,ACC_0050,USR_0050_021,login,trial,46
2025-02-01T18:30:00,ACC_0050,USR_0050_019,feature_y_used,trial,38
2025-02-01T03:17:00,ACC_0050,USR_0050_012,feature_y_used,trial,57
2025-02-01T02:55:00,ACC_0050,USR_0050_021,invite_sent,starter,35
2025-02-01T08:57:00,ACC_0050,USR_0050_001,login,trial,19
2025-08-13T20:55:00,ACC_0051,USR_0051_001,login,pro,5
2025-08-13T07:49:00,ACC_0051,USR_0051_002,feature_x_used,trial,8
2025-08-14T19:55:00,ACC_0051,USR_0051_004,login,starter,13
2025-08-14T09:25:00,ACC_0051,USR_0051_001,login,trial,9
2025-08-14T09:35:00,ACC_0051,USR_0051_002,feature_x_used,trial,14
2025-08-14T14:34:00,ACC_0051,USR_0051_001,login,trial,12
2025-08-15T05:49:00,ACC_0051,USR_0051_001,login,starter,9
2025-08-15T20:36:00,ACC_0051,USR_0051_002,login,trial,9
2025-08-16T11:59:00,ACC_0051,USR_0051_002,seat_added,trial,10
2025-08-16T05:44:00,ACC_0051,USR_0051_002,login,starter,6
2025-08-16T03:17:00,ACC_0051,USR_0051_004,login,trial,12
2025-08-17T08:17:00,ACC_0051,USR_0051_002,feature_x_used,trial,3
2025-08-17T03:12:00,ACC_0051,USR_0051_003,login,trial,6
2025-08-17T01:58:00,ACC_0051,USR_0051_001,invite_sent,trial,15
2025-08-19T05:17:00,ACC_0051,USR_0051_001,login,trial,6
2025-08-19T13:25:00,ACC_0051,USR_0051_001,login,trial,8
2025-08-19T20:17:00,ACC_0051,USR_0051_003,login,trial,14
2025-08-19T01:23:00,ACC_0051,USR_0051_003,login,pro,5
2025-08-19T15:02:00,ACC_0051,USR_0051_001,login,starter,13
2025-08-20T08:33:00,ACC_0051,USR_0051_002,feature_x_used,enterprise,12
2025-08-21T21:17:00,ACC_0051,USR_0051_002,invite_sent,trial,12
2025-08-21T18:51:00,ACC_0051,USR_0051_001,feature_x_used,pro,2
2025-08-21T20:15:00,ACC_0051,USR_0051_001,login,starter,8
2025-08-22T18:36:00,ACC_0051,USR_0051_001,login,trial,5
2025-08-22T14:12:00,ACC_0051,USR_0051_001,feature_y_used,starter,1
2025-08-22T02:14:00,ACC_0051,USR_0051_004,login,trial,3
2025-08-22T21:21:00,ACC_0051,USR_0051_003,login,trial,7
2025-08-22T13:16:00,ACC_0051,USR_0051_003,feature_x_used,pro,15
2025-08-23T13:31:00,ACC_0051,USR_0051_001,login,trial,1
2025-08-23T02:49:00,ACC_0051,USR_0051_001,feature_y_used,trial,6
2025-08-24T20:46:00,ACC_0051,USR_0051_002,login,pro,11
2025-08-24T13:36:00,ACC_0051,USR_0051_001,login,trial,12
2025-08-24T23:47:00,ACC_0051,USR_0051_004,login,trial,2
2025-08-25T08:02:00,ACC_0051,USR_0051_003,login,pro,14
2025-08-25T03:39:00,ACC_0051,USR_0051_001,invite_sent,pro,6
2025-08-26T00:42:00,ACC_0051,USR_0051_004,login,trial,13
2025-08-26T03:12:00,ACC_0051,USR_0051_002,login,trial,11
2025-08-26T10:13:00,ACC_0051,USR_0051_002,login,trial,7
2025-08-26T16:57:00,ACC_0051,USR_0051_004,feature_y_used,pro,14
2025-08-26T02:13:00,ACC_0051,USR_0051_003,feature_y_used,trial,10
2025-08-26T17:00:00,ACC_0051,USR_0051_003,login,starter,12
2025-08-27T00:56:00,ACC_0051,USR_0051_003,login,starter,5
2025-06-15T04:48:00,ACC_0052,USR_0052_019,login,trial,53
2025-06-15T02:37:00,ACC_0052,USR_0052_005,feature_y_used,enterprise,35
2025-06-15T19:18:00,ACC_0052,USR_0052_017,invite_sent,enterprise,52
2025-06-15T13:25:00,ACC_0052,USR_0052_012,feature_y_used,trial,55
2025-06-16T22:31:00,ACC_0052,USR_0052_019,login,trial,57
2025-06-17T02:46:00,ACC_0052,USR_0052_005,feature_y_used,trial,54
2025-06-17T02:53:00,ACC_0052,USR_0052_008,login,trial,18
2025-06-17T09:35:00,ACC_0052,USR_0052_009,login,enterprise,24
2025-06-18T18:33:00,ACC_0052,USR_0052_013,invite_sent,starter,73
2025-06-18T03:20:00,ACC_0052,USR_0052_010,seat_added,trial,38
2025-06-18T20:02:00,ACC_0052,USR_0052_009,invite_sent,trial,53
2025-06-19T13:19:00,ACC_0052,USR_0052_015,feature_y_used,trial,51
2025-06-19T10:05:00,ACC_0052,USR_0052_004,login,trial,38
2025-06-19T00:26:00,ACC_0052,USR_0052_017,feature_x_used,starter,6
2025-06-19T17:48:00,ACC_0052,USR_0052_018,feature_x_used,starter,52
2025-06-19T20:14:00,ACC_0052,USR_0052_018,login,pro,67
2025-06-19T10:40:00,ACC_0052,USR_0052_017,seat_added,pro,69
2025-06-19T21:40:00,ACC_0052,USR_0052_018,login,enterprise,7
2025-06-20T04:33:00,ACC_0052,USR_0052_017,login,pro,42
2025-06-20T14:25:00,ACC_0052,USR_0052_005,feature_x_used,trial,21
2025-06-21T07:36:00,ACC_0052,USR_0052_019,feature_x_used,trial,17
2025-06-21T01:02:00,ACC_0052,USR_0052_013,feature_x_used,pro,65
2025-06-21T14:09:00,ACC_0052,USR_0052_013,invite_sent,starter,54
2025-06-21T22:45:00,ACC_0052,USR_0052_016,login,trial,42
2025-06-22T14:24:00,ACC_0052,USR_0052_017,seat_added,trial,30
2025-06-22T18:02:00,ACC_0052,USR_0052_007,login,starter,52
2025-06-22T21:44:00,ACC_0052,USR_0052_019,seat_added,trial,20
2025-06-23T03:26:00,ACC_0052,USR_0052_006,feature_y_used,trial,8
2025-06-24T03:53:00,ACC_0052,USR_0052_020,login,pro,30
2025-06-24T03:20:00,ACC_0052,USR_0052_015,login,trial,7
2025-06-24T09:14:00,ACC_0052,USR_0052_020,feature_y_used,trial,12
2025-06-25T11:23:00,ACC_0052,USR_0052_010,login,trial,9
2025-06-25T03:33:00,ACC_0052,USR_0052_001,login,starter,72
2025-06-25T10:18:00,ACC_0052,USR_0052_016,feature_y_used,trial,76
2025-06-25T01:02:00,ACC_0052,USR_0052_012,login,trial,35
2025-06-26T17:37:00,ACC_0052,USR_0052_020,invite_sent,trial,53
2025-06-26T14:28:00,ACC_0052,USR_0052_009,seat_added,trial,72
2025-06-26T06:42:00,ACC_0052,USR_0052_015,invite_sent,pro,14
2025-06-26T23:21:00,ACC_0052,USR_0052_010,login,trial,32
2025-06-26T01:51:00,ACC_0052,USR_0052_011,login,pro,8
2025-06-27T15:34:00,ACC_0052,USR_0052_017,invite_sent,enterprise,28
2025-06-27T12:45:00,ACC_0052,USR_0052_005,invite_sent,enterprise,33
2025-06-27T22:23:00,ACC_0052,USR_0052_015,login,pro,17
2025-06-27T23:39:00,ACC_0052,USR_0052_001,feature_x_used,starter,70
2025-06-27T12:55:00,ACC_0052,USR_0052_004,login,trial,38
2025-06-27T23:02:00,ACC_0052,USR_0052_019,login,pro,7
2025-06-28T00:22:00,ACC_0052,USR_0052_004,invite_sent,trial,51
2025-06-28T22:21:00,ACC_0052,USR_0052_020,seat_added,trial,2
2025-06-29T03:18:00,ACC_0052,USR_0052_007,login,starter,35
2025-06-29T12:23:00,ACC_0052,USR_0052_016,login,trial,59
2025-06-29T14:39:00,ACC_0052,USR_0052_005,login,enterprise,34
2025-09-06T23:41:00,ACC_0053,USR_0053_010,login,trial,26
2025-09-06T09:52:00,ACC_0053,USR_0053_001,invite_sent,trial,27
2025-09-06T00:53:00,ACC_0053,USR_0053_002,feature_x_used,enterprise,24
2025-09-06T18:27:00,ACC_0053,USR_0053_012,feature_y_used,trial,85
2025-09-06T22:00:00,ACC_0053,USR_0053_004,login,enterprise,12
2025-09-06T06:47:00,ACC_0053,USR_0053_005,feature_y_used,trial,65
2025-09-06T11:31:00,ACC_0053,USR_0053_017,feature_x_used,trial,14
2025-09-06T13:33:00,ACC_0053,USR_0053_006,invite_sent,trial,55
2025-09-06T12:01:00,ACC_0053,USR_0053_014,invite_sent,trial,29
2025-09-08T02:17:00,ACC_0053,USR_0053_009,login,trial,85
2025-09-08T15:51:00,ACC_0053,USR_0053_006,invite_sent,trial,33
2025-09-09T18:39:00,ACC_0053,USR_0053_011,seat_added,starter,13
2025-09-09T18:13:00,ACC_0053,USR_0053_001,invite_sent,trial,62
2025-09-09T07:02:00,ACC_0053,USR_0053_006,seat_added,trial,42
2025-09-09T23:22:00,ACC_0053,USR_0053_004,feature_x_used,starter,67
2025-09-10T08:35:00,ACC_0053,USR_0053_006,feature_y_used,trial,71
2025-09-10T16:30:00,ACC_0053,USR_0053_012,login,trial,71
2025-09-10T21:59:00,ACC_0053,USR_0053_012,feature_y_used,trial,65
2025-09-10T23:47:00,ACC_0053,USR_0053_021,feature_x_used,trial,58
2025-09-10T00:27:00,ACC_0053,USR_0053_019,feature_x_used,trial,8
2025-09-10T22:13:00,ACC_0053,USR_0053_004,login,trial,41
2025-09-11T19:45:00,ACC_0053,USR_0053_016,login,trial,42
2025-09-11T17:00:00,ACC_0053,USR_0053_020,feature_y_used,pro,22
2025-09-11T20:17:00,ACC_0053,USR_0053_008,login,starter,48
2025-09-11T17:55:00,ACC_0053,USR_0053_016,seat_added,trial,25
2025-09-12T17:40:00,ACC_0053,USR_0053_016,invite_sent,trial,59
2025-09-14T14:38:00,ACC_0053,USR_0053_003,login,trial,24
2025-09-14T19:31:00,ACC_0053,USR_0053_009,login,trial,22
2025-09-15T00:55:00,ACC_0053,USR_0053_006,login,starter,6
2025-09-15T17:47:00,ACC_0053,USR_0053_012,feature_y_used,starter,68
2025-09-16T12:54:00,ACC_0053,USR_0053_001,login,pro,57
2025-09-16T02:08:00,ACC_0053,USR_0053_016,login,trial,87
2025-09-16T05:37:00,ACC_0053,USR_0053_004,feature_x_used,trial,46
2025-09-16T15:34:00,ACC_0053,USR_0053_011,login,trial,37
2025-09-17T03:10:00,ACC_0053,USR_0053_005,login,trial,13
2025-09-17T07:27:00,ACC_0053,USR_0053_001,login,starter,4
2025-09-18T18:33:00,ACC_0053,USR_0053_009,feature_x_used,trial,12
2025-09-18T08:57:00,ACC_0053,USR_0053_012,feature_x_used,pro,69
2025-09-18T23:46:00,ACC_0053,USR_0053_016,login,starter,18
2025-09-19T10:11:00,ACC_0053,USR_0053_022,login,trial,14
2025-09-20T10:56:00,ACC_0053,USR_0053_006,feature_x_used,trial,33
2025-09-20T11:10:00,ACC_0053,USR_0053_018,login,enterprise,12
2025-05-01T14:43:00,ACC_0056,USR_0056_021,login,pro,109
2025-05-01T00:37:00,ACC_0056,USR_0056_033,feature_y_used,trial,6
2025-05-01T15:35:00,ACC_0056,USR_0056_031,seat_added,starter,6
2025-05-02T08:20:00,ACC_0056,USR_0056_037,login,starter,83
2025-05-02T16:20:00,ACC_0056,USR_0056_012,feature_y_used,trial,28
2025-05-02T16:40:00,ACC_0056,USR_0056_015,feature_x_used,trial,129
2025-05-03T05:28:00,ACC_0056,USR_0056_020,seat_added,trial,20
2025-05-03T12:34:00,ACC_0056,USR_0056_014,seat_added,trial,96
2025-05-03T04:04:00,ACC_0056,USR_0056_018,login,trial,37
2025-05-03T16:46:00,ACC_0056,USR_0056_016,feature_x_used,starter,65
2025-05-03T16:43:00,ACC_0056,USR_0056_007,login,starter,114
2025-05-04T09:25:00,ACC_0056,USR_0056_007,feature_y_used,trial,97
2025-05-04T07:34:00,ACC_0056,USR_0056_009,feature_y_used,trial,43
2025-05-05T11:59:00,ACC_0056,USR_0056_033,feature_y_used,trial,81
2025-05-05T15:19:00,ACC_0056,USR_0056_017,login,trial,118
2025-05-05T20:41:00,ACC_0056,USR_0056_032,login,starter,79
2025-05-06T09:23:00,ACC_0056,USR_0056_007,login,trial,81
2025-05-06T07:19:00,ACC_0056,USR_0056_037,login,trial,99
2025-05-06T04:10:00,ACC_0056,USR_0056_019,login,trial,84
2025-05-06T06:16:00,ACC_0056,USR_0056_005,login,pro,151
2025-05-06T10:56:00,ACC_0056,USR_0056_020,invite_sent,trial,150
2025-05-06T15:32:00,ACC_0056,USR_0056_006,seat_added,trial,47
2025-05-06T03:55:00,ACC_0056,USR_0056_029,seat_added,trial,27
2025-05-07T00:08:00,ACC_0056,USR_0056_032,login,trial,28
2025-05-07T02:09:00,ACC_0056,USR_0056_022,login,trial,26
2025-05-08T23:18:00,ACC_0056,USR_0056_017,login,pro,30
2025-05-09T13:01:00,ACC_0056,USR_0056_014,login,trial,90
2025-05-09T00:58:00,ACC_0056,USR_0056_001,feature_x_used,starter,94
2025-05-09T08:24:00,ACC_0056,USR_0056_007,feature_x_used,pro,71
2025-05-09T01:23:00,ACC_0056,USR_0056_028,feature_y_used,starter,89
2025-05-10T14:49:00,ACC_0056,USR_0056_036,login,trial,103
2025-05-10T11:37:00,ACC_0056,USR_0056_024,invite_sent,starter,119
2025-05-10T01:18:00,ACC_0056,USR_0056_011,login,pro,86
2025-05-11T16:38:00,ACC_0056,USR_0056_030,feature_y_used,pro,83
2025-05-11T19:04:00,ACC_0056,USR_0056_017,feature_x_used,pro,67
2025-05-11T22:11:00,ACC_0056,USR_0056_021,feature_y_used,trial,120
2025-05-11T05:58:00,ACC_0056,USR_0056_031,login,trial,132
2025-05-11T16:26:00,ACC_0056,USR_0056_002,login,trial,76
2025-05-11T09:47:00,ACC_0056,USR_0056_007,login,trial,56
2025-05-12T00:59:00,ACC_0056,USR_0056_004,feature_x_used,trial,113
2025-05-12T17:12:00,ACC_0056,USR_0056_034,login,trial,86
2025-05-12T15:53:00,ACC_0056,USR_0056_008,feature_x_used,trial,135
2025-05-12T17:58:00,ACC_0056,USR_0056_017,login,trial,84
2025-05-12T21:36:00,ACC_0056,USR_0056_006,feature_y_used,pro,144
2025-05-13T17:31:00,ACC_0056,USR_0056_029,login,trial,129
2025-05-13T13:40:00,ACC_0056,USR_0056_031,feature_x_used,trial,2
2025-05-13T10:33:00,ACC_0056,USR_0056_020,login,starter,136
2025-05-13T13:31:00,ACC_0056,USR_0056_001,login,trial,32
2025-05-14T16:27:00,ACC_0056,USR_0056_014,login,trial,8
2025-05-14T15:24:00,ACC_0056,USR_0056_002,feature_x_used,pro,14
2025-05-14T10:06:00,ACC_0056,USR_0056_015,feature_y_used,trial,95
2025-05-14T09:35:00,ACC_0056,USR_0056_028,feature_x_used,starter,33
2025-05-22T11:20:00,ACC_0057,USR_0057_003,feature_x_used,starter,85
2025-05-22T18:23:00,ACC_0057,USR_0057_016,feature_y_used,trial,1
2025-05-22T19:35:00,ACC_0057,USR_0057_007,feature_x_used,trial,10
2025-05-22T23:01:00,ACC_0057,USR_0057_013,feature_y_used,pro,71
2025-05-23T09:26:00,ACC_0057,USR_0057_008,seat_added,trial,87
2025-05-23T03:25:00,ACC_0057,USR_0057_022,seat_added,trial,69
2025-05-23T18:19:00,ACC_0057,USR_0057_009,seat_added,starter,13
2025-05-23T11:58:00,ACC_0057,USR_0057_009,feature_y_used,trial,39
2025-05-24T13:44:00,ACC_0057,USR_0057_021,feature_y_used,trial,84
2025-05-24T00:25:00,ACC_0057,USR_0057_014,feature_x_used,trial,71
2025-05-24T13:56:00,ACC_0057,USR_0057_001,login,enterprise,84
2025-05-25T07:29:00,ACC_0057,USR_0057_004,feature_x_used,starter,77
2025-05-25T03:08:00,ACC_0057,USR_0057_011,login,trial,61
2025-05-25T22:19:00,ACC_0057,USR_0057_003,login,trial,17
2025-05-25T12:56:00,ACC_0057,USR_0057_003,feature_y_used,trial,58
2025-05-26T11:59:00,ACC_0057,USR_0057_013,seat_added,trial,21
2025-05-26T19:25:00,ACC_0057,USR_0057_015,login,trial,9
2025-05-26T19:26:00,ACC_0057,USR_0057_006,seat_added,starter,77
2025-05-26T14:51:00,ACC_0057,USR_0057_006,login,trial,36
2025-05-27T10:09:00,ACC_0057,USR_0057_005,login,pro,21
2025-05-27T20:29:00,ACC_0057,USR_0057_018,feature_x_used,trial,74
2025-05-27T01:31:00,ACC_0057,USR_0057_009,login,starter,53
2025-05-27T22:27:00,ACC_0057,USR_0057_007,feature_y_used,trial,1
2025-05-27T04:45:00,ACC_0057,USR_0057_019,feature_x_used,trial,24
2025-05-28T13:19:00,ACC_0057,USR_0057_017,login,trial,29
2025-05-28T10:25:00,ACC_0057,USR_0057_003,invite_sent,starter,87
2025-05-28T01:38:00,ACC_0057,USR_0057_012,feature_x_used,trial,77
2025-05-29T05:17:00,ACC_0057,USR_0057_004,invite_sent,trial,76
2025-05-29T14:11:00,ACC_0057,USR_0057_006,login,pro,81
2025-05-30T20:21:00,ACC_0057,USR_0057_006,seat_added,trial,80
2025-05-30T20:50:00,ACC_0057,USR_0057_005,feature_x_used,trial,1
2025-05-30T15:35:00,ACC_0057,USR_0057_006,feature_y_used,enterprise,15
2025-05-31T17:45:00,ACC_0057,USR_0057_012,login,pro,46
2025-06-01T07:38:00,ACC_0057,USR_0057_014,feature_x_used,pro,61
2025-06-01T02:15:00,ACC_0057,USR_0057_020,feature_x_used,pro,3
2025-06-01T10:21:00,ACC_0057,USR_0057_021,feature_y_used,trial,29
2025-06-01T16:39:00,ACC_0057,USR_0057_017,feature_x_used,enterprise,5
2025-06-01T01:47:00,ACC_0057,USR_0057_020,login,pro,29
2025-06-01T13:14:00,ACC_0057,USR_0057_021,login,trial,81
2025-06-01T02:58:00,ACC_0057,USR_0057_017,seat_added,trial,2
2025-06-02T06:53:00,ACC_0057,USR_0057_013,feature_y_used,trial,23
2025-06-02T03:29:00,ACC_0057,USR_0057_020,login,trial,32
2025-06-02T23:31:00,ACC_0057,USR_0057_012,login,pro,55
2025-06-02T23:53:00,ACC_0057,USR_0057_020,login,trial,83
2025-06-03T10:23:00,ACC_0057,USR_0057_002,feature_x_used,pro,1
2025-06-03T00:58:00,ACC_0057,USR_0057_020,login,trial,25
2025-06-03T10:55:00,ACC_0057,USR_0057_019,feature_y_used,trial,47
2025-06-03T05:59:00,ACC_0057,USR_0057_007,feature_y_used,trial,57
2025-06-04T08:50:00,ACC_0057,USR_0057_008,invite_sent,trial,22
2025-06-04T10:39:00,ACC_0057,USR_0057_001,seat_added,trial,36
2025-06-04T14:31:00,ACC_0057,USR_0057_019,login,trial,52
2025-06-04T18:23:00,ACC_0057,USR_0057_017,feature_x_used,trial,27
2025-06-05T21:20:00,ACC_0057,USR_0057_016,seat_added,trial,4
2025-06-05T07:02:00,ACC_0057,USR_0057_001,login,pro,26
2025-06-05T06:02:00,ACC_0057,USR_0057_014,feature_x_used,trial,39
2025-09-16T21:00:00,ACC_0059,USR_0059_009,seat_added,trial,52
2025-09-16T16:26:00,ACC_0059,USR_0059_013,login,pro,22
2025-09-16T16:11:00,ACC_0059,USR_0059_001,feature_x_used,starter,25
2025-09-16T08:29:00,ACC_0059,USR_0059_007,login,trial,37
2025-09-17T21:52:00,ACC_0059,USR_0059_014,seat_added,trial,25
2025-09-17T17:03:00,ACC_0059,USR_0059_006,login,pro,42
2025-09-17T20:34:00,ACC_0059,USR_0059_003,feature_x_used,trial,32
2025-09-18T19:24:00,ACC_0059,USR_0059_005,seat_added,trial,31
2025-09-18T09:21:00,ACC_0059,USR_0059_011,feature_x_used,trial,23
2025-09-18T17:36:00,ACC_0059,USR_0059_007,feature_x_used,pro,16
2025-09-18T04:48:00,ACC_0059,USR_0059_006,seat_added,pro,25
2025-09-19T18:21:00,ACC_0059,USR_0059_005,login,trial,25
2025-09-19T02:48:00,ACC_0059,USR_0059_010,feature_y_used,pro,2
2025-09-19T23:32:00,ACC_0059,USR_0059_003,login,trial,20
2025-09-19T16:37:00,ACC_0059,USR_0059_014,login,starter,24
2025-09-19T19:20:00,ACC_0059,USR_0059_013,feature_y_used,trial,36
2025-09-20T16:11:00,ACC_0059,USR_0059_012,feature_y_used,trial,3
2025-09-21T19:59:00,ACC_0059,USR_0059_004,feature_y_used,trial,19
2025-09-21T10:26:00,ACC_0059,USR_0059_006,feature_y_used,starter,25
2025-09-22T00:55:00,ACC_0059,USR_0059_008,login,trial,26
2025-09-22T06:26:00,ACC_0059,USR_0059_003,login,trial,39
2025-09-22T22:36:00,ACC_0059,USR_0059_012,feature_x_used,starter,26
2025-09-22T09:39:00,ACC_0059,USR_0059_014,feature_x_used,pro,34
2025-09-22T14:13:00,ACC_0059,USR_0059_013,login,trial,32
2025-09-23T04:49:00,ACC_0059,USR_0059_013,invite_sent,trial,43
2025-09-23T05:42:00,ACC_0059,USR_0059_004,feature_y_used,trial,43
2025-09-23T03:59:00,ACC_0059,USR_0059_013,feature_y_used,trial,22
2025-09-24T15:11:00,ACC_0059,USR_0059_012,login,trial,54
2025-09-24T06:38:00,ACC_0059,USR_0059_003,login,starter,5
2025-09-24T08:03:00,ACC_0059,USR_0059_003,login,starter,51
2025-09-24T10:40:00,ACC_0059,USR_0059_001,login,pro,41
2025-09-25T21:06:00,ACC_0059,USR_0059_010,login,pro,9
2025-09-25T01:09:00,ACC_0059,USR_0059_004,feature_x_used,enterprise,9
2025-09-25T13:35:00,ACC_0059,USR_0059_014,seat_added,trial,19
2025-09-26T17:25:00,ACC_0059,USR_0059_004,login,trial,29
2025-09-26T19:38:00,ACC_0059,USR_0059_003,seat_added,trial,19
2025-09-26T17:49:00,ACC_0059,USR_0059_001,login,trial,17
2025-09-26T09:13:00,ACC_0059,USR_0059_013,login,trial,55
2025-09-26T08:45:00,ACC_0059,USR_0059_011,login,starter,17
2025-09-26T18:24:00,ACC_0059,USR_0059_010,login,trial,5
2025-09-27T00:18:00,ACC_0059,USR_0059_013,login,trial,23
2025-09-27T11:34:00,ACC_0059,USR_0059_002,seat_added,starter,30
2025-09-27T22:16:00,ACC_0059,USR_0059_011,feature_x_used,trial,33
2025-09-28T19:01:00,ACC_0059,USR_0059_011,login,trial,37
2025-09-28T03:58:00,ACC_0059,USR_0059_008,login,trial,54
2025-09-28T00:23:00,ACC_0059,USR_0059_010,feature_y_used,trial,42
2025-09-28T22:23:00,ACC_0059,USR_0059_008,feature_x_used,trial,13
2025-09-28T11:18:00,ACC_0059,USR_0059_013,login,pro,4
2025-09-29T10:09:00,ACC_0059,USR_0059_001,login,trial,17
2025-09-29T02:10:00,ACC_0059,USR_0059_002,login,starter,22
2025-09-29T18:12:00,ACC_0059,USR_0059_013,feature_y_used,trial,29
2025-09-29T02:13:00,ACC_0059,USR_0059_004,feature_x_used,pro,18
2025-09-29T12:36:00,ACC_0059,USR_0059_012,login,trial,41
2025-09-30T08:06:00,ACC_0059,USR_0059_014,feature_x_used,trial,12
2025-09-30T22:02:00,ACC_0059,USR_0059_005,seat_added,pro,42
2025-09-30T17:01:00,ACC_0059,USR_0059_004,login,trial,44
2025-02-25T15:52:00,ACC_0063,USR_0063_001,login,trial,33
2025-02-26T16:36:00,ACC_0063,USR_0063_009,feature_x_used,starter,36
2025-02-26T05:09:00,ACC_0063,USR_0063_003,feature_x_used,enterprise,26
2025-02-27T11:47:00,ACC_0063,USR_0063_001,invite_sent,starter,3
2025-02-27T07:45:00,ACC_0063,USR_0063_003,login,starter,25
2025-02-27T12:15:00,ACC_0063,USR_0063_003,feature_y_used,trial,1
2025-02-28T06:38:00,ACC_0063,USR_0063_003,login,trial,18
2025-02-28T07:58:00,ACC_0063,USR_0063_007,login,pro,38
2025-02-28T09:54:00,ACC_0063,USR_0063_007,login,starter,4
2025-02-28T05:21:00,ACC_0063,USR_0063_004,feature_y_used,starter,35
2025-02-28T01:28:00,ACC_0063,USR_0063_007,login,enterprise,29
2025-03-01T02:21:00,ACC_0063,USR_0063_008,seat_added,trial,7
2025-03-01T08:59:00,ACC_0063,USR_0063_002,login,pro,14
2025-03-01T20:42:00,ACC_0063,USR_0063_002,feature_x_used,trial,33
2025-03-02T03:15:00,ACC_0063,USR_0063_001,login,trial,8
2025-03-02T15:20:00,ACC_0063,USR_0063_004,feature_x_used,pro,14
2025-03-03T03:23:00,ACC_0063,USR_0063_010,feature_x_used,trial,32
2025-03-03T11:12:00,ACC_0063,USR_0063_004,feature_x_used,pro,39
2025-03-03T19:09:00,ACC_0063,USR_0063_007,invite_sent,starter,2
2025-03-03T19:12:00,ACC_0063,USR_0063_003,feature_y_used,starter,28
2025-03-03T12:20:00,ACC_0063,USR_0063_010,feature_x_used,trial,27
2025-03-03T01:50:00,ACC_0063,USR_0063_001,login,trial,33
2025-03-04T08:01:00,ACC_0063,USR_0063_009,seat_added,trial,15
2025-03-04T13:30:00,ACC_0063,USR_0063_010,feature_x_used,starter,27
2025-03-04T11:01:00,ACC_0063,USR_0063_008,login,trial,34
2025-03-04T23:35:00,ACC_0063,USR_0063_003,login,trial,22
2025-03-05T19:17:00,ACC_0063,USR_0063_005,invite_sent,pro,13
2025-03-06T16:06:00,ACC_0063,USR_0063_010,login,starter,22
2025-03-06T11:05:00,ACC_0063,USR_0063_010,invite_sent,trial,17
2025-03-06T07:24:00,ACC_0063,USR_0063_004,invite_sent,trial,14
2025-03-06T14:22:00,ACC_0063,USR_0063_006,login,trial,34
2025-03-08T06:44:00,ACC_0063,USR_0063_006,login,trial,12
2025-03-08T12:02:00,ACC_0063,USR_0063_006,seat_added,trial,1
2025-03-10T14:13:00,ACC_0063,USR_0063_006,feature_x_used,trial,7
2025-03-10T22:47:00,ACC_0063,USR_0063_003,feature_y_used,starter,23
2025-03-10T07:45:00,ACC_0063,USR_0063_002,login,trial,6
2025-03-10T22:56:00,ACC_0063,USR_0063_007,feature_y_used,trial,34
2025-03-10T19:25:00,ACC_0063,USR_0063_007,invite_sent,starter,34
2025-03-11T18:27:00,ACC_0063,USR_0063_001,feature_x_used,trial,36
2025-04-27T16:29:00,ACC_0064,USR_0064_025,feature_y_used,enterprise,46
2025-04-27T10:39:00,ACC_0064,USR_0064_021,login,starter,21
2025-04-27T13:30:00,ACC_0064,USR_0064_019,login,starter,18
2025-04-29T11:47:00,ACC_0064,USR_0064_025,feature_x_used,pro,96
2025-04-30T18:39:00,ACC_0064,USR_0064_006,login,starter,11
2025-04-30T20:36:00,ACC_0064,USR_0064_016,login,trial,18
2025-04-30T23:33:00,ACC_0064,USR_0064_001,feature_y_used,pro,100
2025-05-01T14:02:00,ACC_0064,USR_0064_001,login,starter,90
2025-05-01T17:21:00,ACC_0064,USR_0064_001,invite_sent,trial,57
2025-05-01T11:18:00,ACC_0064,USR_0064_026,feature_y_used,starter,8
2025-05-02T18:33:00,ACC_0064,USR_0064_003,feature_y_used,trial,53
2025-05-02T04:38:00,ACC_0064,USR_0064_025,login,starter,35
2025-05-02T04:22:00,ACC_0064,USR_0064_025,login,trial,12
2025-05-02T14:58:00,ACC_0064,USR_0064_016,login,starter,80
2025-05-03T16:19:00,ACC_0064,USR_0064_022,login,pro,14
2025-05-03T12:54:00,ACC_0064,USR_0064_004,feature_x_used,trial,15
2025-05-03T15:56:00,ACC_0064,USR_0064_003,seat_added,starter,10
2025-05-03T22:43:00,ACC_0064,USR_0064_011,seat_added,trial,14
